,ad_price,ad_area,ad_latitude,ad_longitude,censustract_id,ad_postalcode,ad_floornumber,ad_bathnumber,ad_haslift,ad_hasparkingspace,tamaños
2340,10000,388,40.4277037,-3.6783596,2807904111.0,28006.0,0,6,1,1,2
2349,5061,241,40.4558185,-3.6943439,2807906062.0,28020.0,14,2,1,0,2
2350,3880,224,40.4077,-3.7085187,2807902109.0,28005.0,0,0,0,0,2
2353,4250,425,40.4394806,-3.624699,2807920125.0,28037.0,4,2,1,0,2
2360,4500,550,40.440813,-3.6257096,2807920119.0,28037.0,2,0,1,0,2
2364,4000,260,40.439302,-3.6863458,2807904130.0,28006.0,2,0,1,0,2
2371,8769,237,40.4277005,-3.693208,2807907075.0,28004.0,7,2,1,0,2
2373,15600,600,40.4580368,-3.7154119,2807909040.0,28010.0,0,0,1,1,2
2377,4499,550,40.440213,-3.6253096,2807920119.0,28037.0,0,0,0,0,2
2388,18855,628,40.4763085,-3.689118,2807908098.0,28029.0,31,2,1,0,2
2398,5712,357,40.4468632,-3.6572056,2807915149.0,28043.0,5,0,1,0,2
2400,5024,314,40.4461632,-3.6545056,2807915149.0,28043.0,5,0,1,0,2
2401,10736,671,40.4468632,-3.6575056,2807915149.0,28043.0,5,0,1,0,2
2405,5414,619,40.5133971,-3.6706906,2807908174.0,28050.0,2,2,1,0,2
2407,15266,449,40.4257761,-3.6905,2807907075.0,28010.0,3,0,1,0,2
2409,5120,256,40.4172928,-3.7002343,2807901119.0,28014.0,2,3,1,0,2
2411,4560,228,40.4172928,-3.6982343,2807901119.0,28014.0,12,3,1,0,2
2413,12800,414,40.4413467,-3.6900478,2807905002.0,28046.0,2,2,1,0,2
2414,12800,400,40.4415467,-3.6917478,2807905002.0,28046.0,1,2,1,0,2
2415,14805,423,40.4428467,-3.6922478,2807905002.0,28046.0,3,2,1,0,2
2416,15228,423,40.4428467,-3.6898478,2807905002.0,28046.0,5,2,1,0,2
2417,14805,423,40.4421467,-3.6925478,2807905002.0,28046.0,4,2,1,0,2
2418,15228,423,40.4421467,-3.6919478,2807905002.0,28046.0,6,2,1,0,2
2419,15059,407,40.4425467,-3.6917478,2807905002.0,28046.0,7,2,1,0,2
2420,10140,390,40.4415779,-3.6786399,2807905013.0,28002.0,3,2,0,0,2
2422,5040,280,40.4489018,-3.7032748,2807906023.0,28020.0,5,2,0,0,2
2425,6166,685,40.4499823,-3.5789089,2807921015.0,28042.0,3,2,1,0,2
2426,5011,556,40.4520823,-3.5797089,2807921015.0,28042.0,0,2,1,0,2
2428,5850,225,40.4302877,-3.6861567,2807904117.0,28006.0,0,2,1,0,2
2431,12513,426,40.4331266,-3.7014396,2807907057.0,28010.0,4,2,1,0,2
2436,5410,265,40.4636269,-3.6949646,2807906065.0,28020.0,6,2,1,0,2
2437,10838,461,40.4610269,-3.6929646,2807906065.0,28020.0,6,2,1,0,2
2439,14880,647,40.4745253,-3.6894784,2807908098.0,28029.0,4,2,1,0,2
2442,2000,200,40.445621,-3.6498325,2807915143.0,28027.0,1,2,1,1,2
2445,4900,250,40.4587208,-3.6927362,2807906064.0,28046.0,10,2,1,1,2
2446,4500,250,40.4326789,-3.6811808,2807904126.0,28006.0,1,2,1,0,2
2447,10000,448,40.4301488,-3.6912729,2807907078.0,28010.0,0,2,1,0,2
2448,12240,340,40.4357629,-3.6876079,2807904130.0,28006.0,1,2,1,0,2
2450,3800,300,40.4325658,-3.6936464,2807907079.0,28010.0,1,2,0,0,2
2451,4500,322,40.4218506,-3.6811864,2807904013.0,28001.0,1,2,1,1,2
2453,5000,280,40.4264906,-3.6824551,2807904012.0,28001.0,2,2,1,0,2
2454,16850,674,40.4183094,-3.6920102,2807904001.0,28014.0,2,2,1,1,2
2455,3000,200,40.4358369,-3.6898036,2807907082.0,28010.0,-1,2,1,0,2
2456,3500,240,40.447866,-3.703816,2807906033.0,28020.0,8,2,1,0,2
2458,5061,241,40.4586185,-3.6930439,2807906062.0,28020.0,14,2,1,0,2
2461,12000,610,40.4295344,-3.6937625,2807907078.0,28010.0,0,3,1,0,2
2469,3500,278,40.4497052,-3.6937284,2807906029.0,28020.0,1,3,1,1,2
2470,17980,620,40.4227395,-3.693383,2807901084.0,28004.0,0,2,1,0,2
2471,9090,606,40.4610095,-3.6950575,2807906066.0,28020.0,1,4,0,0,2
2473,7200,600,40.5002751,-3.6999642,2807908131.0,28034.0,3,0,1,0,2
2474,14100,600,40.4585661,-3.695341,2807906066.0,28020.0,3,3,1,0,2
2475,5502,393,40.4439911,-3.6558781,2807915147.0,28027.0,0,2,1,0,2
2476,6196,305,40.4430667,-3.6575997,2807915147.0,28027.0,4,4,1,0,2
2477,8232,588,40.4445911,-3.6569781,2807915147.0,28027.0,2,2,1,0,2
2478,10091,602,40.416925,-3.6630525,2807903045.0,28007.0,9,4,1,0,2
2479,11659,742,40.4548542,-3.6555104,2807915174.0,28043.0,7,0,1,0,2
2480,20130,671,40.4488655,-3.6919622,2807906029.0,28046.0,7,1,1,0,2
2481,2019,212,40.4514365,-3.5787515,2807921015.0,28042.0,1,2,1,0,2
2482,6398,457,40.4467621,-3.6480243,2807915143.0,28027.0,3,2,1,0,2
2483,12000,440,40.414767,-3.6909736,2807903071.0,28014.0,2,5,1,0,2
2491,7110,474,40.4760344,-3.6331247,2807916096.0,28033.0,2,0,1,0,2
2492,11880,792,40.4763344,-3.6365247,2807916096.0,28033.0,1,0,1,0,2
2495,7890,526,40.4768344,-3.6332247,2807916096.0,28033.0,2,0,1,0,2
2497,9900,395,40.4265275,-3.6881762,2807904006.0,28001.0,3,0,1,0,2
2499,4480,224,40.4671675,-3.6913696,2807906072.0,28020.0,8,2,1,0,2
2500,4500,434,40.3939278,-3.6791661,2807902103.0,28045.0,0,3,0,0,2
2503,5888,368,40.464001,-3.6181205,2807921029.0,28042.0,3,0,0,0,2
2507,8500,350,40.4377037,-3.693492,2807907093.0,28003.0,2,3,0,0,2
2509,6218,401,40.4680793,-3.669646,2807905085.0,28016.0,0,2,1,1,2
2510,6076,392,40.4684793,-3.672846,2807905085.0,28016.0,1,2,1,1,2
2511,4000,200,40.4194092,-3.6997811,2807901116.0,28004.0,1,2,1,0,2
2512,11625,375,40.437884,-3.6949275,2807907094.0,28003.0,0,2,1,1,2
2513,11085,739,40.4737344,-3.6367247,2807916096.0,28033.0,1,0,1,0,2
2517,7632,636,40.3837306,-3.6976015,2807912107.0,28026.0,1,0,1,0,2
2520,20292,712,40.4767085,-3.687918,2807908098.0,28029.0,24,0,1,0,2
2525,7440,496,40.4757344,-3.6366247,2807916096.0,28033.0,4,0,1,0,2
2526,7900,790,40.3849306,-3.6989015,2807912107.0,28026.0,0,0,0,0,2
2531,4730,286,40.4670793,-3.671446,2807905085.0,28016.0,0,0,0,1,2
2532,5094,443,40.4857195,-3.6631629,2807916106.0,28050.0,0,0,1,0,2
2534,10575,705,40.4761344,-3.6365247,2807916096.0,28033.0,1,0,1,0,2
2535,17688,737,40.4231311,-3.6910489,2807904001.0,28001.0,3,0,1,0,2
2536,10575,705,40.4739344,-3.6359247,2807916096.0,28033.0,3,0,1,0,2
2540,2800,360,40.476127,-3.7339295,2807908013.0,28035.0,0,6,0,0,2
2547,3150,244,40.4442235,-3.6113916,2807920101.0,28022.0,0,0,0,0,2
2552,9028,488,40.4852445,-3.6668285,2807915170.0,28033.0,1,0,1,0,2
2560,10230,553,40.4824445,-3.6650285,2807915170.0,28033.0,3,0,1,0,2
2561,10234,602,40.418425,-3.6643525,2807903045.0,28007.0,4,0,1,0,2
2584,10242,602,40.418525,-3.6663525,2807903045.0,28007.0,9,0,1,0,2
2603,4686,213,40.3950857,-3.6760021,2807902083.0,28045.0,9,0,1,0,2
2617,5800,597,40.435371,-3.6212748,2807920119.0,28037.0,5,0,0,0,2
2620,3969,441,40.4677827,-3.8008574,2807909072.0,28023.0,2,0,1,0,2
2627,11520,480,40.4225554,-3.6908309,2807904001.0,28001.0,1,0,1,0,2
2631,22785,651,40.4487559,-3.6927397,2807906029.0,28046.0,25,4,1,0,2
2633,5850,225,40.4513356,-3.687517,2807905068.0,28036.0,0,2,1,0,2
2640,1455,207,40.37284,-3.6415856,2807918046.0,28031.0,4,2,1,0,2
2641,3250,250,40.4882238,-3.6645126,2807916106.0,28050.0,1,0,0,0,2
2642,4550,350,40.4877238,-3.6665126,2807916106.0,28050.0,3,0,0,0,2
2643,7756,596,40.4868238,-3.6643126,2807916106.0,28050.0,2,0,0,0,2
2644,5200,400,40.4886238,-3.6642126,2807916106.0,28050.0,5,0,0,0,2
2645,8152,627,40.4890238,-3.6672126,2807916106.0,28050.0,4,0,0,0,2
2648,5457,321,40.4690029,-3.6415198,2807916048.0,28043.0,1,0,1,0,2
2649,5300,236,40.4236096,-3.6839354,2807904012.0,28001.0,2,2,1,0,2
2659,7595,245,40.4362822,-3.6875091,2807904130.0,28006.0,2,0,1,0,2
2660,7840,245,40.4368822,-3.6900091,2807904130.0,28006.0,5,0,1,0,2
2663,14756,527,40.4519221,-3.6928323,2807906029.0,28020.0,15,4,1,0,2
2667,11710,585,40.4598817,-3.6666053,2807905084.0,28016.0,1,0,0,0,2
2668,5855,292,40.4618817,-3.6688053,2807905084.0,28016.0,2,0,0,0,2
2669,12397,619,40.4614817,-3.6668053,2807905084.0,28016.0,0,0,0,0,2
2670,11710,585,40.4620817,-3.6675053,2807905084.0,28016.0,2,0,0,0,2
2677,15266,449,40.4269761,-3.6918,2807907075.0,28004.0,7,0,1,0,2
2681,5800,290,40.4251807,-3.6874506,2807904005.0,28001.0,2,2,1,0,2
2684,5032,296,40.4457667,-3.6582997,2807915147.0,28027.0,4,2,1,0,2
2690,5355,510,40.4657719,-3.8033804,2807909072.0,28023.0,0,2,1,0,2
2695,13600,425,40.4342207,-3.6864406,2807904118.0,28046.0,1,0,1,0,2
2696,16096,503,40.4375207,-3.6891406,2807904118.0,28046.0,2,0,1,0,2
2700,12155,442,40.4475464,-3.6950197,2807906029.0,28020.0,23,0,1,0,2
2705,19220,550,40.438559,-3.688352,2807904130.0,28046.0,1,0,1,0,2
2707,4500,550,40.4367578,-3.6249597,2807920119.0,28037.0,2,0,0,0,2
2708,15750,450,40.438159,-3.691352,2807904130.0,28046.0,1,0,1,0,2
2711,7800,345,40.4298121,-3.6851785,2807904115.0,28001.0,2,0,1,0,2
2712,3420,304,40.5129503,-3.6709673,2807908174.0,28050.0,0,0,0,0,2
2714,5800,288,40.4273807,-3.6887506,2807904005.0,28001.0,2,0,1,0,2
2718,11500,500,40.4526767,-3.6949641,2807906046.0,28020.0,11,0,1,1,2
2722,3495,212,40.4340504,-3.6942982,2807907088.0,28010.0,-1,2,1,0,2
2724,13020,434,40.438845,-3.6816324,2807905001.0,28006.0,1,2,1,0,2
2732,15400,550,40.4520776,-3.688777,2807905004.0,28046.0,7,4,1,0,2
2733,11520,480,40.4225554,-3.6908309,2807904001.0,28001.0,1,0,1,0,2
2736,19600,700,40.4493776,-3.690877,2807905004.0,28046.0,7,2,1,0,2
2738,7784,556,40.4341107,-3.6343277,2807920001.0,28037.0,2,0,1,0,2
2740,4420,442,40.4513242,-3.5786619,2807921015.0,28042.0,1,2,1,0,2
2746,4500,550,40.440213,-3.6253096,2807920119.0,28037.0,2,2,1,0,2
2747,2200,270,40.4134074,-3.6548299,2807914084.0,28030.0,0,2,0,0,2
2748,12240,340,40.4374629,-3.6895079,2807904130.0,28006.0,1,0,0,0,2
2750,7000,234,40.454012,-3.6948741,2807906050.0,28020.0,0,2,0,0,2
2751,5850,225,40.4302877,-3.6882567,2807904117.0,28046.0,0,2,1,0,2
2758,10000,400,40.4307634,-3.6877569,2807904117.0,28006.0,2,3,1,0,2
2759,4800,320,40.45266,-3.6940909,2807906046.0,28020.0,2,0,1,0,2
2760,4686,213,40.3926857,-3.6766021,2807902083.0,28045.0,9,0,1,0,2
2761,8808,367,40.4388709,-3.6931794,2807907092.0,28010.0,0,0,1,0,2
2762,6498,360,40.4211145,-3.6785019,2807904017.0,28009.0,1,0,1,0,2
2766,6987,411,40.4209821,-3.708661,2807901117.0,28013.0,3,0,0,0,2
2767,1800,255,40.4545929,-3.7167963,2807909038.0,28040.0,0,0,1,0,2
2768,6000,370,40.4607858,-3.691783,2807906064.0,28020.0,1,2,1,0,2
2787,3965,521,40.3739912,-3.6420112,2807918046.0,28031.0,4,2,1,0,2
2802,25156,662,40.4368317,-3.6927073,2807907094.0,28046.0,7,2,1,0,2
2831,5139,200,40.4287868,-3.6902,2807907075.0,28010.0,1,0,0,0,2
2861,4835,230,40.4622269,-3.6950646,2807906065.0,28020.0,0,0,0,0,2
2862,4400,202,40.4232727,-3.7129463,2807901111.0,28015.0,7,0,1,1,2
2869,4600,275,40.426438,-3.7171689,2807909017.0,28008.0,5,2,0,0,2
2875,4400,202,40.4240727,-3.7106463,2807901111.0,28013.0,7,2,1,0,2
2877,3000,245,40.4554405,-3.6809041,2807905097.0,28016.0,0,3,0,1,2
2883,25186,662,40.4386317,-3.6916073,2807907094.0,28046.0,7,0,1,0,2
2884,10560,480,40.4719312,-3.675434,2807905103.0,28036.0,4,0,1,0,2
2886,2000,250,40.3980166,-3.6670545,2807913043.0,28038.0,1,2,1,0,2
2900,6048,378,40.4900246,-3.6668217,2807916106.0,28050.0,0,0,1,0,2
2904,2050,225,40.4479299,-3.6506648,2807915143.0,28027.0,0,2,1,0,2
2913,13608,567,40.4423867,-3.6913309,2807905002.0,28046.0,7,2,1,0,2
2914,9000,600,40.4217112,-3.7101639,2807901001.0,28008.0,3,0,0,0,2
2916,7840,245,40.4389822,-3.6872091,2807904130.0,28006.0,5,0,1,0,2
2918,12684,453,40.4254995,-3.681937,2807904012.0,28001.0,7,2,1,0,2
2920,4400,202,40.4262727,-3.7125463,2807901111.0,28013.0,7,2,1,1,2
2921,7595,245,40.4355822,-3.6903091,2807904130.0,28006.0,2,0,1,0,2
2923,4500,200,40.4227727,-3.7096463,2807901111.0,28013.0,7,2,1,0,2
2924,8840,442,40.4164928,-3.7007343,2807901119.0,28014.0,3,0,0,0,2
2925,10005,714,40.4442911,-3.6553781,2807915147.0,28027.0,6,0,1,1,2
2926,6565,547,40.373615,-3.6418581,2807918046.0,28031.0,0,0,0,1,2
2928,10242,602,40.419125,-3.6630525,2807903045.0,28007.0,4,0,0,1,2
2929,4400,202,40.4246727,-3.7116463,2807901111.0,28013.0,7,0,1,1,2
2933,6500,310,40.4585661,-3.695741,2807906066.0,28020.0,1,0,0,0,2
2934,5500,560,40.466953,-3.6881599,2807905087.0,28036.0,-1,2,1,1,2
2937,4750,500,40.4862032,-3.6657883,2807916092.0,28050.0,6,0,1,0,2
2939,3276,312,40.4893862,-3.6656683,2807916106.0,28050.0,5,0,1,0,2
2944,4000,250,40.4342789,-3.6844808,2807904126.0,28006.0,5,2,1,0,2
2948,4500,250,40.4322789,-3.6836808,2807904126.0,28006.0,1,2,1,0,2
2956,3908,460,40.4719395,-3.8216055,2807909072.0,28023.0,2,1,1,0,2
2959,4500,231,40.4278212,-3.6837317,2807904115.0,28001.0,0,2,1,0,2
2960,4000,250,40.4615675,-3.6693887,2807905084.0,28016.0,5,2,1,0,2
2963,9562,425,40.4227746,-3.679472,2807903067.0,28009.0,4,0,1,0,2
2965,16402,729,40.4220746,-3.678672,2807903067.0,28009.0,3,0,1,0,2
2974,4830,230,40.4133438,-3.6899652,2807903071.0,28014.0,0,2,1,0,2
2976,6000,434,40.4593548,-3.6890921,2807905070.0,28046.0,7,0,1,1,2
2977,1500,300,40.4212131,-3.6991611,2807901074.0,28013.0,6,0,1,0,2
2996,21980,785,40.4407851,-3.6778267,2807905014.0,28002.0,4,2,1,0,2
3013,5865,510,40.4336738,-3.6283882,2807920001.0,28037.0,4,0,1,0,2
3014,6141,534,40.4325738,-3.6306882,2807920001.0,28037.0,3,0,1,0,2
3016,4922,428,40.4360738,-3.6318882,2807920001.0,28037.0,3,0,1,0,2
3017,4910,427,40.4337738,-3.6280882,2807920001.0,28037.0,3,0,1,0,2
3020,5865,510,40.4339738,-3.6284882,2807920001.0,28037.0,3,0,1,0,2
3025,3500,400,40.4378224,-3.6203339,2807920125.0,28037.0,1,2,0,1,2
3034,6500,310,40.4597661,-3.694541,2807906066.0,28020.0,1,0,1,1,2
3036,4910,427,40.4345738,-3.6310882,2807920001.0,28037.0,2,0,1,0,2
3039,4000,580,40.4691093,-3.6860801,2807905087.0,28036.0,0,3,1,1,2
3040,2793,294,40.4870032,-3.6643883,2807916092.0,28050.0,6,0,1,0,2
3044,6474,332,40.4406537,-3.6821088,2807905001.0,28006.0,0,0,0,0,2
3048,6398,457,40.4492345,-3.6474788,2807915143.0,28027.0,3,1,0,0,2
3049,5626,341,40.4955838,-3.662978,2807916125.0,28050.0,4,0,1,0,2
3065,16068,618,40.4186039,-3.6968347,2807901072.0,28014.0,3,0,1,0,2
3066,18070,695,40.4172039,-3.6944347,2807901072.0,28014.0,3,0,1,0,2
3074,6449,737,40.5146971,-3.6730906,2807908174.0,28050.0,6,0,1,0,2
3076,6449,737,40.5116971,-3.6698906,2807908174.0,28050.0,15,0,1,0,2
3082,5784,661,40.5123971,-3.6723906,2807908174.0,28050.0,4,0,1,0,2
3083,4874,557,40.5147971,-3.6718906,2807908174.0,28050.0,12,0,1,0,2
3089,5416,619,40.5123319,-3.6729991,2807908174.0,28050.0,2,0,1,0,2
3101,4874,557,40.5140971,-3.6738906,2807908174.0,28050.0,2,0,1,0,2
3104,7752,456,40.4597418,-3.693881,2807906064.0,28020.0,2,2,1,0,2
3110,9072,756,40.4390141,-3.6265756,2807920119.0,28037.0,3,0,1,0,2
3118,11625,375,40.436984,-3.6971275,2807907094.0,28003.0,0,0,1,0,2
3120,4864,256,40.4479106,-3.6955898,2807906028.0,28020.0,3,2,1,0,2
3123,4375,350,40.487859,-3.6828667,2807908111.0,28034.0,5,0,1,0,2
3124,8288,592,40.4349107,-3.6338277,2807920001.0,28037.0,2,0,1,0,2
3127,4820,241,40.4590578,-3.6919856,2807906062.0,28020.0,14,0,1,0,2
3129,9875,395,40.4301275,-3.6857762,2807904006.0,28001.0,3,0,1,0,2
3130,9875,790,40.487459,-3.6859667,2807908111.0,28034.0,5,0,1,0,2
3133,8666,619,40.4779393,-3.6355541,2807916096.0,28033.0,3,0,1,0,2
3135,19551,686,40.4767085,-3.687918,2807908098.0,28029.0,20,0,1,0,2
3136,2850,300,40.4883824,-3.6702461,2807916106.0,28050.0,3,0,1,0,2
3151,8000,675,40.4885028,-3.6954024,2807908111.0,28034.0,3,0,1,0,2
3152,5000,280,40.4263906,-3.6819551,2807904012.0,28001.0,2,0,1,0,2
3156,11527,426,40.4275689,-3.6903363,2807907075.0,28046.0,0,0,0,0,2
3161,6018,415,40.4476621,-3.6492243,2807915143.0,28027.0,1,0,1,0,2
3166,6627,457,40.4502621,-3.6501243,2807915143.0,28027.0,2,0,1,0,2
3169,5364,447,40.4683827,-3.8042574,2807909072.0,28023.0,0,2,1,0,2
3171,9198,462,40.4227343,-3.7023116,2807901082.0,28004.0,3,0,1,0,2
3174,2628,219,40.4697827,-3.8030574,2807909072.0,28023.0,1,2,1,0,2
3178,9570,531,40.4344289,-3.7031152,2807907036.0,28015.0,2,0,1,0,2
3190,11711,585,40.4614817,-3.6683053,2807905084.0,28016.0,0,0,0,0,2
3192,9092,551,40.4481059,-3.6564463,2807915148.0,28043.0,4,2,1,0,2
3198,6500,332,40.4397537,-3.6827088,2807905001.0,28006.0,1,2,1,0,2
3201,2838,264,40.4731393,-3.8309734,2807909072.0,28023.0,2,8,1,0,2
3202,4623,430,40.4737393,-3.8296734,2807909072.0,28023.0,2,8,1,0,2
3204,7385,687,40.4747393,-3.8305734,2807909072.0,28023.0,2,8,1,0,2
3209,5641,230,40.4620269,-3.6936646,2807906065.0,28020.0,6,0,1,0,2
3216,3616,226,40.467988,-3.6907777,2807906074.0,28029.0,3,0,1,0,2
3217,7776,486,40.467288,-3.6934777,2807906074.0,28029.0,2,0,1,0,2
3218,3300,250,40.4565432,-3.6897672,2807906063.0,28046.0,6,3,1,0,2
3219,8810,367,40.4379709,-3.6951794,2807907092.0,28003.0,1,3,1,0,2
3222,17499,614,40.4608487,-3.6914566,2807906070.0,28020.0,8,0,1,0,2
3224,8580,330,40.4177039,-3.6980347,2807901072.0,28014.0,7,2,1,0,2
3225,8769,237,40.4245761,-3.6904,2807907075.0,28004.0,7,2,1,0,2
3226,1700,300,40.439149,-3.6245982,2807920119.0,28037.0,0,2,0,0,2
3246,3409,303,40.5131503,-3.6738673,2807908174.0,28050.0,0,0,0,0,2
3256,20149,707,40.4767572,-3.6863156,2807908098.0,28029.0,10,0,1,0,2
3257,12617,407,40.4354473,-3.6916104,2807907093.0,28010.0,3,2,1,0,2
3258,3171,302,40.4362286,-3.6206325,2807920125.0,28037.0,2,0,1,0,2
3263,7410,247,40.4525655,-3.6909622,2807906029.0,28046.0,14,0,1,0,2
3265,4462,388,40.4357286,-3.6205325,2807920125.0,28037.0,4,0,1,0,2
3272,2450,230,40.4362288,-3.700001,2807907068.0,28010.0,0,2,0,0,2
3277,2790,200,40.42922,-3.696432,2807907078.0,28010.0,1,2,1,0,2
3289,6500,387,40.4165373,-3.7062435,2807901124.0,28007.0,3,2,1,0,2
3303,7705,335,40.4218309,-3.7101057,2807901001.0,28013.0,1,2,1,0,2
3318,11520,480,40.4218554,-3.6902309,2807904001.0,28001.0,1,0,1,0,2
3320,6500,336,40.4381646,-3.6899638,2807905002.0,28006.0,1,0,1,0,2
3323,14496,453,40.4323689,-3.6890469,2807904118.0,28046.0,4,0,1,0,2
3326,3500,200,40.4562337,-3.6902277,2807906063.0,28046.0,5,2,1,0,2
3327,7407,247,40.4523655,-3.6915622,2807906029.0,28046.0,14,2,1,0,2
3338,12155,442,40.4486464,-3.6941197,2807906029.0,28020.0,23,0,1,0,2
3339,7410,247,40.4505655,-3.6917622,2807906029.0,28046.0,14,0,1,0,2
3343,3950,395,40.5125561,-3.6720086,2807908174.0,28050.0,4,0,1,0,2
3344,9400,752,40.5113915,-3.6794335,2807908174.0,28050.0,2,2,1,0,2
3349,6210,270,40.4319438,-3.693972,2807907078.0,28010.0,1,3,1,0,2
3371,7000,520,40.4520078,-3.6952204,2807906039.0,28020.0,1,0,1,1,2
3391,3822,294,40.4357835,-3.6310086,2807920119.0,28037.0,1,0,1,0,2
3392,4888,376,40.4384835,-3.6290086,2807920119.0,28037.0,4,0,1,0,2
3393,5920,296,40.4704629,-3.6847261,2807905094.0,28036.0,7,0,1,0,2
3394,5920,296,40.4695629,-3.6868261,2807905094.0,28036.0,8,0,1,0,2
3397,5568,618,40.5133319,-3.6719991,2807908174.0,28050.0,4,2,1,0,2
3403,10322,794,40.4360835,-3.6290086,2807920119.0,28037.0,0,0,1,0,2
3422,4864,256,40.4491106,-3.6954898,2807906028.0,28020.0,3,2,1,0,2
3423,14674,431,40.4308375,-3.6819654,2807904114.0,28006.0,4,2,1,0,2
3426,4413,441,40.4710194,-3.8223147,2807909072.0,28023.0,0,2,1,0,2
3428,16944,706,40.4305162,-3.6945648,2807907081.0,28010.0,1,4,1,0,2
3429,4950,225,40.4400245,-3.6792531,2807905001.0,28006.0,8,2,1,0,2
3430,13510,386,40.4299576,-3.6887959,2807907081.0,28010.0,6,2,1,0,2
3432,12192,381,40.4298576,-3.6906959,2807907081.0,28046.0,6,2,1,0,2
3434,9900,395,40.4285275,-3.6888762,2807904006.0,28001.0,13,0,1,0,2
3435,4665,259,40.477961,-3.6710499,2807915161.0,28033.0,3,0,1,0,2
3442,5618,535,40.435617,-3.6288002,2807920119.0,28037.0,4,0,1,0,2
3443,6342,604,40.433417,-3.6295002,2807920119.0,28037.0,2,0,1,0,2
3444,22772,651,40.4496559,-3.6900397,2807906029.0,28046.0,25,0,1,0,2
3460,15660,540,40.4161004,-3.6897531,2807903070.0,28014.0,1,2,1,0,2
3461,9571,531,40.4344094,-3.7023213,2807907059.0,28010.0,3,2,1,0,2
3462,3085,280,40.4674755,-3.8023385,2807909072.0,28023.0,2,2,1,0,2
3463,8395,533,40.4662877,-3.6739247,2807905085.0,28016.0,6,2,1,0,2
3464,9650,386,40.4232622,-3.6934728,2807901073.0,28004.0,5,2,1,0,2
3465,9000,600,40.4193239,-3.6949662,2807901072.0,28014.0,4,4,1,0,2
3469,6337,507,40.4858195,-3.6639629,2807916106.0,28050.0,3,0,1,0,2
3470,2400,200,40.467042,-3.6782532,2807905077.0,28036.0,0,3,1,1,2
3476,6360,212,40.4201163,-3.7181867,2807909010.0,28008.0,0,0,0,0,2
3477,12000,600,40.4280438,-3.691772,2807907078.0,28010.0,0,4,0,0,2
3482,13940,697,40.3918152,-3.6776891,2807902083.0,28045.0,2,0,0,0,2
3483,7340,367,40.3939152,-3.6754891,2807902083.0,28045.0,5,0,0,0,2
3484,6180,309,40.3918152,-3.6776891,2807902083.0,28045.0,2,0,0,0,2
3486,6840,342,40.3930152,-3.6749891,2807902083.0,28045.0,2,0,0,0,2
3488,10800,600,40.4583661,-3.695841,2807906066.0,28020.0,3,0,0,1,2
3504,5451,237,40.4515221,-3.6916323,2807906029.0,28020.0,7,2,1,0,2
3516,4000,731,40.4309997,-3.6295755,2807920001.0,28037.0,0,2,0,0,2
3517,1800,299,40.4320997,-3.6296755,2807920001.0,28037.0,0,0,0,0,2
3525,3216,201,40.4465018,-3.7027748,2807906023.0,28020.0,5,0,1,0,2
3526,9702,441,40.4211309,-3.7105057,2807901001.0,28013.0,4,0,1,0,2
3527,7370,335,40.4247309,-3.7128057,2807901001.0,28013.0,1,0,1,0,2
3529,6912,384,40.4721239,-3.6743552,2807905101.0,28036.0,16,0,1,0,2
3535,6798,618,40.4465241,-3.5501961,2807920120.0,28022.0,4,2,1,0,2
3548,600,590,40.4479401,-3.6971719,2807906028.0,28020.0,0,6,0,0,2
3550,12000,600,40.4609661,-3.694841,2807906066.0,28020.0,3,2,1,0,2
3554,4637,371,40.4370835,-3.6293086,2807920119.0,28037.0,0,3,1,0,2
3555,1600,228,40.37454,-3.6437856,2807918046.0,28031.0,1,0,1,0,2
3566,10243,602,40.4187088,-3.664553,2807903045.0,28007.0,0,0,0,0,2
3572,4637,371,40.4372792,-3.6286005,2807920119.0,28037.0,2,0,0,0,2
3574,5587,447,40.4382792,-3.6296005,2807920119.0,28037.0,2,0,0,0,2
3575,5920,296,40.4698629,-3.6868261,2807905094.0,28036.0,6,0,1,0,2
3576,5920,296,40.4701629,-3.6831261,2807905094.0,28036.0,4,0,1,0,2
3577,7896,282,40.4617677,-3.6915837,2807906064.0,28046.0,3,0,1,0,2
3578,18956,677,40.4587677,-3.6907837,2807906064.0,28046.0,15,0,1,0,2
3583,5820,485,40.4400531,-3.6179161,2807920125.0,28037.0,2,0,1,0,2
3584,12684,453,40.4255995,-3.683937,2807904012.0,28001.0,7,0,1,0,2
3586,10360,740,40.4068152,-3.6697491,2807903019.0,28007.0,1,0,1,0,2
3588,4380,292,40.4246526,-3.7127674,2807909014.0,28008.0,1,0,1,0,2
3590,5930,296,40.4723629,-3.6848261,2807905094.0,28036.0,6,0,1,0,2
3591,5930,295,40.4707629,-3.6869261,2807905094.0,28036.0,7,0,1,0,2
3596,5326,560,40.4869466,-3.6694151,2807916106.0,28050.0,0,0,0,0,2
3598,7472,467,40.4044152,-3.6700491,2807903019.0,28007.0,3,2,1,0,2
3599,7470,415,40.4603987,-3.6158577,2807921029.0,28042.0,2,0,1,0,2
3602,13250,530,40.437045,-3.6792324,2807905001.0,28006.0,8,2,1,0,2
3605,8690,395,40.3938857,-3.6758021,2807902083.0,28045.0,9,4,1,0,2
3612,9600,756,40.4400141,-3.6249756,2807920119.0,28037.0,3,0,1,0,2
